airport_code,airport_name,city,country,country_code,latitude,longitude,timezone,is_major_airport
MFO,Manguna Airport,Manguna,PG,PG,-5.577778, 151.792333,OC,False
NUG,Nuguria Airstrip,Nuguria Island,PG,PG,-3.4075, 154.7383,OC,False
NDI,Namudi Airport,Namudi,PG,PG,-9.47375, 148.329416667,OC,False
KSB,Kasonombe Airport,Kasonombe,PG,PG,-6.3819, 146.9859,OC,False
KDP,Kandep Airport,Kandep,PG,PG,-5.84061111111, 143.507222222,OC,False
NMN,Nomane Airport,Namane,PG,PG,-6.32183, 145.070667,OC,False
BXZ,Bunsil Airport,Bunsil - Umboi Island,PG,PG,-5.7243, 147.8667,OC,False
UKU,Nuku Airport,Nuku,PG,PG,-3.676651, 142.484334,OC,False
ATN,Namatanai Airport,Namatanai,PG,PG,-3.6695, 152.438,OC,False
NBA,Nambaiyufa Airport,Nambaiyufa,PG,PG,-6.2412, 145.2424,OC,False
LAE,Nadzab Tomodachi International Airport,Lae,PG,PG,-6.567995, 146.726544,OC,False
OBX,Obo Airport,Obo,PG,PG,-7.590622421369999, 141.324262619,OC,False
KGB,Konge Airport,Konge,PG,PG,-6.2239, 147.2152,OC,False
OKV,Okao Airport,Okao,PG,PG,-5.55666666667, 141.032777778,OC,False
OGE,Ogeranang Airport,,PG,PG,-6.46675, 147.364166667,OC,False
OKP,Oksapmin Airport,Oksapmin,PG,PG,-5.2261, 142.2259,OC,False
HOC,Komako Airport,Komako,PG,PG,-7.3984, 145.8827,OC,False
KQL,Kol Airport,Kol,PG,PG,-5.73116666667, 144.846,OC,False
OSE,Omora Airport,Omora,PG,PG,-7.82777777778, 147.080638889,OC,False
KOM,Komo-Manda Airport,Komo,PG,PG,-6.0682, 142.8598,OC,False
KSP,Kosipe Airport,Kosipe Mission,PG,PG,-8.450716, 147.209195,OC,False
KCJ,Komaio Airport,Komaio,PG,PG,-7.2714, 143.5952,OC,False
OLQ,Olsobip Airport,Olsobip,PG,PG,-5.3897222222200005, 141.515277778,OC,False
KDE,Koroba Airport,Koroba,PG,PG,-5.6952, 142.7441,OC,False
OPB,Open Bay Airport,Maitanakunai,PG,PG,-4.794727, 151.696195,OC,False
PLE,Paiela Airport,Paiela,PG,PG,-5.372407, 142.975774,OC,False
PGB,Pangoa Airport,Pangoa,PG,PG,-7.0226, 141.5605,OC,False
PDI,Pindiu Airport,Pindiu,PG,PG,-6.445138888890001, 147.515833333,OC,False
APR,April River Airport,April River,PG,PG,-4.67666666667, 142.540138889,OC,False
PGN,Pangia Airport,Pangia,PG,PG,-6.386, 144.1084,OC,False
PMP,Pimaga Airport,Pimaga,PG,PG,-6.49916666667, 143.510277778,OC,False
MPF,Mapoda Airport,Mapoda,PG,PG,-7.979, 143.1694,OC,False
PMN,Pumani Airport,Pumani,PG,PG,-9.7469, 149.4766,OC,False
WLU,Walluanda Airport,Puri,PG,PG,-6.475161, 143.987222,OC,False
POM,Port Moresby Jacksons International Airport,Port Moresby,PG,PG,-9.443380355834961, 147.22000122070312,OC,False
KRJ,Karawari Airstrip,Amboin,PG,PG,-4.59666666667, 143.5225,OC,False
TLP,Tumolbil Airport,Tumolbil,PG,PG,-4.7748, 141.0133,OC,False
SPH,Sopu Airport,Sopu,PG,PG,-8.3038, 147.1659,OC,False
ONB,Ononge Airport,Onange Mission,PG,PG,-8.67436111111, 147.262416667,OC,False
SXA,Sialum Airport,Sialum,PG,PG,-6.0908, 147.5955,OC,False
KIQ,Kira Airport,Kira,PG,PG,-8.065111111110001, 147.332027778,OC,False
RBP,Raba Raba Airport,Rabaraba,PG,PG,-9.97111111111, 149.832222222,OC,False
RMN,Rumginae Airport,,PG,PG,-5.89722222222, 141.271666667,OC,False
KMR,Karimui Airport,Karimui,PG,PG,-6.4921, 144.823,OC,False
RKU,Kairuku Airport,Yule Island,PG,PG,-8.817000054, 146.5243833,OC,False
MWI,Maramuni Airport,Maramuni,PG,PG,-5.13, 143.4829,OC,False
KOR,Kakoro(Koroko) Airstrip,Kakoro,PG,PG,-7.8346666666700004, 146.5335,OC,False
MRH,May River Airstrip,May River,PG,PG,-4.3615, 141.785,OC,False
SBE,Suabi Airport,,PG,PG,-6.10444444444, 142.278333333,OC,False
SDI,Saidor Airport,Saidor,PG,PG,-5.62713888889, 146.462777778,OC,False
NIS,Simberi Airport,Simberi Island,PG,PG,-2.66222222222, 151.997777778,OC,False
SFU,Safia Airport,Safia,PG,PG,-9.59305555556, 148.636111111,OC,False
SIL,Sila Airport,Sila Mission,PG,PG,-9.07355555556, 148.38925,OC,False
SBV,Sabah Airport,Sabah,PG,PG,-5.5765, 155.0489,OC,False
SIM,Simbai Airport,Simbai,PG,PG,-5.278611111110001, 144.544722222,OC,False
SGK,Sengapi Airstrip,Sengapi,PG,PG,-5.12583333333, 144.323611111,OC,False
SXH,Sehulea Airport,Sehulea,PG,PG,-9.96452777778, 151.161861111,OC,False
SBC,Selbang Airport,Selbang,PG,PG,-5.315, 141.752,OC,False
SMH,Sapmanga Airport,Sapmanga,PG,PG,-6.075277777779999, 146.811111111,OC,False
SPV,Sepik Plains Airport,Sepik Plains,PG,PG,-3.8821, 143.6734,OC,False
TDS,Sasereme Airport,Sasereme,PG,PG,-7.6217, 142.868,OC,False
SKC,Suki Airport,Suki,PG,PG,-8.0466, 141.7222,OC,False
SXW,Sauren Airport,Sauren,PG,PG,-5.9701, 148.8543,OC,False
SWG,Satwag Airport,Satwag,PG,PG,-6.13955555556, 147.279166667,OC,False
MBV,Masa Airport,Masa,PG,PG,-6.345, 147.591,OC,False
TIZ,Tari Airport,Tari,PG,PG,-5.845, 142.947998,OC,False
TBG,Tabubil Airport,Tabubil,PG,PG,-5.280471, 141.227576,OC,False
TFM,Telefomin Airport,Telefomin,PG,PG,-5.12608, 141.641922,OC,False
TDB,Tetebedi Airport,Tetebedi,PG,PG,-9.1586, 148.0686,OC,False
TGL,Tagula Airport,Sudest Island,PG,PG,-11.3311111111, 153.202916667,OC,False
TFB,Tifalmin Airport,Tifalmin,PG,PG,-5.117249, 141.418076,OC,False
TPI,Tapini Airport,Tapini,PG,PG,-8.35666666667, 146.989166667,OC,False
RAB,Tokua Airport,Kokopo,PG,PG,-4.34046, 152.380005,OC,False
TKW,Tekin Airport,Tekin,PG,PG,-5.243667, 142.165194,OC,False
KDQ,Kamberatoro Airport,Kamberatoro Mission,PG,PG,-3.600556, 141.051667,OC,False
TEP,Tep Tep Airport,Teptep,PG,PG,-5.9553, 146.5595,OC,False
TBQ,Tarabo Airport,Tarabo,PG,PG,-6.46666666667, 145.532222222,OC,False
TSW,Tsewi Airport,Tsewi,PG,PG,-7.0695, 146.1272,OC,False
TRJ,Tarakbits Airport,Tarakbits,PG,PG,-5.614, 141.0421,OC,False
TFI,Tufi Airport,Tufi,PG,PG,-9.07595443726, 149.319839478,OC,False
TBE,Timbunke Airport,Timbunke,PG,PG,-4.196633, 143.519222,OC,False
TWY,Tawa Airport,Tawa,PG,PG,-7.4463, 146.1067,OC,False
TEO,Terapo Airport,Terapo Mission,PG,PG,-8.16972222222, 146.194444444,OC,False
TKB,Tekadu Airport,Tekadu,PG,PG,-7.6808, 146.5503,OC,False
UMC,Umba Airport,Umba,PG,PG,-7.0214, 145.966,OC,False
URU,Uroubi Airport,Uroubi,PG,PG,-9.5162, 148.5591,OC,False
UBI,Buin Airport,Buin,PG,PG,-6.72916666667, 155.683333333,OC,False
AUV,Aumo Airport,Aumo,PG,PG,-5.731111111110001, 148.445277778,OC,False
GLP,Gulgubip Airport,Gulgubip,PG,PG,-5.2808, 141.5411,OC,False
UPR,Upiara Airport,Upiara,PG,PG,-8.5411, 142.6503,OC,False
KUX,Kuyol Airport,,PG,PG,-5.372361111110001, 141.623888889,OC,False
UVO,Uvol Airport,Uvol,PG,PG,-6.0178, 150.9557,OC,False
TLW,Talasea Airport,Talasea,PG,PG,-5.2726, 150.0089,OC,False
TCJ,Torembi Airport,Torembi,PG,PG,-4.0165, 143.1329,OC,False
VAI,Vanimo Airport,Vanimo,PG,PG,-2.6926, 141.3028,OC,False
TON,Tonu Airport,Tonu,PG,PG,-6.6552, 155.4326,OC,False
WUV,Wuvulu Island Airport,Wuvulu Island,PG,PG,-1.73611111111, 142.836666667,OC,False
WAO,Wabo Airport,Wabo,PG,PG,-6.98944444444, 145.075111111,OC,False
WTT,Wantoat Airport,Wantoat,PG,PG,-6.1325, 146.467777778,OC,False
WBM,Wapenamanda Airport,Wapenamanda,PG,PG,-5.635293, 143.892231,OC,False
WAJ,Wawoi Falls Airport,Wavoi Falls,PG,PG,-6.9523, 142.6557,OC,False
AGL,Wanigela Airport,Wanigela,PG,PG,-9.3375, 149.155556,OC,False
WNU,Wanuma Airport,Wanuma,PG,PG,-4.8961, 145.3213,OC,False
WBC,Wapolu Airport,Wapolu,PG,PG,-9.3376, 150.5093,OC,False
WWK,Wewak International Airport,Wewak,PG,PG,-3.58383011818, 143.669006348,OC,False
WOA,Wonenara Airport,Wonenara,PG,PG,-6.796861111110001, 145.891944444,OC,False
WKN,Wakunai Airport,Wakunai,PG,PG,-5.8603, 155.2223,OC,False
WSU,Wasu Airport,Wasu,PG,PG,-5.96170944919, 147.19822526,OC,False
WTP,Woitape Airport,Fatima Mission,PG,PG,-8.545833, 147.2525,OC,False
WUG,Wau Airport,Wau,PG,PG,-7.345556, 146.718611,OC,False
YVD,Yeva Airport,Yeva,PG,PG,-7.548, 146.188,OC,False
SMJ,Sim Airport,Sim,PG,PG,-7.75, 146.9273,OC,False
TLO,Tol Airport,Tol,PG,PG,-4.98083019257, 152.009994507,OC,False
WPM,Wipim Airport,Wipim,PG,PG,-8.78822, 142.882004,OC,False
WEP,Weam Airport,Weam,PG,PG,-8.6184, 141.1381,OC,False
AYY,Arugam Bay SPB,Pottuvil,LK,LK,6.86, 81.82388888890002,AS,False
KYX,Yalumet Airport,Yalumet,PG,PG,-6.09, 147.0117,OC,False
YEQ,Yenkis(Yankisa) Airport,,PG,PG,-5.10972222222, 143.917666667,OC,False
TCK,Tinboli Airport,Tinboli,PG,PG,-4.0949, 143.3838,OC,False
LNF,Munbil Airport,,PG,PG,-4.855941, 141.220165,OC,False
RAX,Oram Airport,,PG,PG,-9.632916666669997, 148.048055556,OC,False
KPE,Yapsiei Airport,,PG,PG,-4.6280555555600005, 141.094166667,OC,False
KSX,Yasuru Airport,Yasuru,PG,PG,-6.6015, 146.1813,OC,False
ZEN,Zenag Airport,Zenag,PG,PG,-6.9522222222200005, 146.61625,OC,False
SWR,Silur Airport,Silur Mission,PG,PG,-4.5298888888899995, 153.054444444,OC,False
WUM,Wasum Airport,Wasum,PG,PG,-6.0491, 149.337,OC,False
SIZ,Sissano Airport,Sissano,PG,PG,-2.99944444444, 142.0445,OC,False
OSG,Ossima Airport,Ossima,PG,PG,-2.91555555556, 141.297305556,OC,False
ZXT,Zabrat Airport,Zabrat,AZ,AZ,40.494884, 49.977065,AS,False
HAE,Lava Falls Heliport,Supai Village,US,US,36.191600799599996, -113.092002869,,False
AZB,Amazon Bay Airport,,PG,PG,-10.2991666667, 149.338333333,OC,False
BAJ,Bali Airport,Unea Island,PG,PG,-4.8833333333299995, 149.133333333,OC,False
BCW,Benguera Island Airport,Benguera Island,MZ,MZ,-21.8533, 35.438301,AF,False
BCZ,Milyakburra Airport,Bickerton Island,AU,AU,-13.780833333299999, 136.201666667,OC,False
JAM,Bezmer Air Base,Bezmer,BG,BG,42.454899, 26.3522,EU,False
JEG,Aasiaat Airport,Aasiaat,GL,GL,68.721802, -52.784698,,False
AOQ,Aappilattoq Heliport,Aappilattoq,GL,GL,72.88703, -55.596287,,False
AGM,Tasiilaq Heliport,Tasiilaq,GL,GL,65.612296, -37.618335,,False
LLU,Alluitsup Paa Heliport,Alluitsup Paa,GL,GL,60.46445, -45.56917,,False
QUV,Aappilattoq Heliport,Aappilattoq,GL,GL,60.148357, -44.286916,,False
JRK,Arsuk Heliport,Arsuk,GL,GL,61.176828, -48.419698,,False
QUW,Ammassivik Heliport,Ammassivik,GL,GL,60.597376, -45.382445,,False
QGQ,Attu Heliport,Attu,GL,GL,67.940663, -53.62187,,False
UAK,Narsarsuaq Airport,Narsarsuaq,GL,GL,61.1605, -45.425999,,False
JCH,Qasigiannguit Heliport,Qasigiannguit,GL,GL,68.822816, -51.173447,,False
CNP,Neerlerit Inaat Airport,Neerlerit Inaat,GL,GL,70.743103, -22.650499,,False
QFG,Eqalugaarsuit Heliport,Eqalugaarsuit,GL,GL,60.61972, -45.914062,,False
QFN,Narsarmijit Heliport,Narsarmijit,GL,GL,60.004694, -44.656935,,False
JGR,Kangilinnguit Heliport,Kangilinnguit,GL,GL,61.22896, -48.09698,,False
GOH,Nuuk International Airport,Nuuk,GL,GL,64.191066, -51.67914,,False
JGO,Qeqertarsuaq Heliport,Qeqertarsuaq,GL,GL,69.251182, -53.514876,,False
IKE,Ikerasak Heliport,Ikerasak,GL,GL,70.498145, -51.303084,,False
QFI,Iginniarfik Heliport,Iginniarfik,GL,GL,68.14583, -53.16916,,False
QRY,Ikerassaarsuk Heliport,Ikerassaarsuk,GL,GL,68.140881, -53.441459,,False
XIQ,Ilimanaq Heliport,Ilimanaq,GL,GL,69.080915, -51.114315,,False
IUI,Innarsuit Heliport,Innarsuit,GL,GL,73.199895, -56.010817,,False
IOQ,Isortoq Heliport,Isortoq,GL,GL,65.547792, -38.976552,,False
QJI,Ikamiut Heliport,Ikamiut,GL,GL,68.634253, -51.832262,,False
JJU,Qaqortoq Heliport,Qaqortoq,GL,GL,60.715684, -46.029919,,False
JAV,Ilulissat Airport,Ilulissat,GL,GL,69.243202, -51.057098,,False
QPW,Kangaatsiaq Heliport,Kangaatsiaq,GL,GL,68.312657, -53.460208,,False
KUS,Kulusuk Airport,Kulusuk,GL,GL,65.573601, -37.1236,,False
KUZ,Kuummiut Heliport,Kuummiut,GL,GL,65.863935, -36.997919,,False
KHQ,Kullorsuaq Heliport,Kullorsuaq,GL,GL,74.57805, -57.226828,,False
KGQ,Kangersuatsiaq Heliport,Kangersuatsiaq,GL,GL,72.381092, -55.536586,,False
QJE,Kitsissuarsuit Heliport,Kitsissuarsuit,GL,GL,68.857926, -53.123295,,False
IOT,Illorsuit Heliport,Illorsuit,GL,GL,71.241944, -53.562877,,False
JSU,Maniitsoq Airport,Maniitsoq,GL,GL,65.412498, -52.9394,,False
JNN,Nanortalik Heliport,Nanortalik,GL,GL,60.141884, -45.232977,,False
JUU,Nuugaatsiaq Heliport,Nuugaatsiaq,GL,GL,71.538769, -53.205038,,False
JNS,Narsaq Heliport,Narsaq,GL,GL,60.917283, -46.059923,,False
NIQ,Niaqornat Heliport,Niaqornat,GL,GL,70.789385, -53.662945,,False
NSQ,Nuussuaq Heliport,Nuussuaq,GL,GL,74.109853, -57.065037,,False
JFR,Paamiut Airport,Paamiut,GL,GL,62.014736, -49.670937,,False
PQT,Qeqertaq Heliport,Qeqertaq,GL,GL,69.995861, -51.300917,,False
NAQ,Qaanaaq Airport,Qaanaaq,GL,GL,77.488602, -69.388702,,False
QJH,Qassimiut Heliport,Qassimiut,GL,GL,60.780959, -47.156249,,False
OBY,Ittoqqortoormiit Heliport,Ittoqqortoormiit,GL,GL,70.488229, -21.97168,,False
SFJ,Kangerlussuaq International Airport,Kangerlussuaq,GL,GL,67.010446, -50.715294,,False
SGG,Sermiligaaq Heliport,Sermiligaaq,GL,GL,65.90592, -36.378254,,False
SRK,Siorapaluk Heliport,Siorapaluk,GL,GL,77.786517, -70.638657,,False
QOQ,Saarloq Heliport,Saarloq,GL,GL,60.537778, -46.024722,,False
JHS,Sisimiut Airport,Sisimiut,GL,GL,66.951302, -53.729301,,False
SAE,Saattut Heliport,Saattut,GL,GL,70.811172, -51.63129,,False
SVR,Savissivik Heliport,Savissivik,GL,GL,76.018613, -65.117683,,False
TQA,Tasiusaq Heliport,Tasiusaq,GL,GL,73.373055, -56.06028,,False
THU,Pituffik Space Base,Pituffik,GL,GL,76.53063, -68.700541,,False
TQI,Tiniteqilaaq Heliport,Tiniteqilaaq,GL,GL,65.892027, -37.783409,,False
XEQ,Tasiusaq Heliport,Tasiusak,GL,GL,60.194305, -44.813447,,False
JUV,Upernavik Airport,Upernavik,GL,GL,72.790199, -56.1306,,False
UMD,Uummannaq Heliport,Uummannaq,GL,GL,70.680428, -52.11163,,False
JQA,Qaarsut Airport,Uummannaq,GL,GL,70.7342, -52.696201,,False
JUK,Ukkusissat Heliport,Ukkusissat,GL,GL,71.049438, -51.890016,,False
BHL,Bahía de los Ángeles Airport,Ensenada,MX,MX,28.9786, -113.560997,,False
BHT,Brighton Downs Airport,Brighton Downs,AU,AU,-23.363333, 141.562778,OC,False
AEY,Akureyri International Airport,Akureyri,IS,IS,65.656573, -18.072018,EU,False
BIU,Bildudalur Airport,Bildudalur,IS,IS,65.641296, -23.5462,EU,False
BGJ,Borgarfjörður eystri Airport,Borgarfjörður eystri,IS,IS,65.516769, -13.81578,EU,False
BLO,Blönduós Airport,Blönduós,IS,IS,65.644997, -20.2875,EU,False
BXV,Breiðdalsvík Airport,Breiðdalsvík,IS,IS,64.790037, -14.043927,EU,False
DJU,Djúpivogur Airport,Djúpivogur,IS,IS,64.642372, -14.277297,EU,False
EGS,Egilsstaðir Airport,Egilsstaðir,IS,IS,65.2833023071289, -14.401399612426758,EU,False
FAG,Fagurhólsmýri Airport,Fagurhólsmýri,IS,IS,63.874699, -16.6411,EU,False
GUU,Grundarfjörður Airport,Grundarfjörður,IS,IS,64.991402, -23.224701,EU,False
GJR,Gjögur Airport,Gjögur,IS,IS,65.9953, -21.3269,EU,False
GRY,Grímsey Airport,Grímsey/Sandvík,IS,IS,66.5458, -18.0173,EU,False
HVK,Hólmavík Airport,Hólmavík,IS,IS,65.704697, -21.6964,EU,False
HFN,Hornafjörður Airport,Höfn,IS,IS,64.295601, -15.2272,EU,False
HZK,Húsavík Airport,Húsavík,IS,IS,65.952301, -17.426001,EU,False
IFJ,Ísafjörður Airport,Ísafjörður,IS,IS,66.058098, -23.1353,EU,False
KEF,Keflavik International Airport,Reykjavík,IS,IS,63.985001, -22.6056,EU,False
OPA,Kópasker Airport,Kópasker,IS,IS,66.310799, -16.4667,EU,False
SAK,Sauðárkrókur Airport,Sauðárkrókur,IS,IS,65.73169708249999, -19.572799682599996,EU,False
NOR,Norðfjörður Airport,Norðfjörður,IS,IS,65.131897, -13.7464,EU,False
RHA,Reykhólar Airport,Reykhólar,IS,IS,65.45262908935547, -22.20611572265625,EU,False
OLI,Rif Airport,Rif,IS,IS,64.911377, -23.818205,EU,False
RFN,Raufarhöfn Airport,Raufarhöfn,IS,IS,66.406403, -15.9183,EU,False
RKV,Reykjavík Domestic Airport,Reykjavík,IS,IS,64.128732, -21.93759,EU,False
MVA,Mývatn Airport,Myvatn,IS,IS,65.6558, -16.9181,EU,False
SIJ,Siglufjörður Airport,Siglufjörður,IS,IS,66.137847, -18.908157,EU,False
SYK,Stykkishólmur Airport,Stykkishólmur,IS,IS,65.058851, -22.764616,EU,False
TEY,Þingeyri Airport,Þingeyri,IS,IS,65.8703, -23.559999,EU,False
THO,Þórshöfn Airport,Þórshöfn,IS,IS,66.218459, -15.334739,EU,False
VEY,Vestmannaeyjar Airport,Vestmannaeyjar,IS,IS,63.42430114746094, -20.278900146484375,EU,False
VPN,Vopnafjörður Airport,Vopnafjörður,IS,IS,65.720596, -14.8506,EU,False
BJE,Baleela Airport,Baleela Base Camp,SD,SD,11.199444444400001, 28.5230555556,AF,False
BJQ,Bahja Airport,Bahja,OM,OM,19.8730555556, 56.067777777799996,AS,False
BJT,Bentota River Waterdrome,Bentota,LK,LK,6.431, 79.996,AS,False
PRN,Priština Adem Jashari International Airport,Prishtina,XK,XK,42.5728, 21.035801,EU,False
BMQ,Bamburi Airport,Bamburi,KE,KE,-3.983363, 39.730982,AF,False
BNF,Baranof Warm Springs Float and Seaplane Base,Baranof,US,US,57.088799, -134.833146,,False
BNV,Boana Airport,Boana,PG,PG,-6.426631, 146.826697,OC,False
BVL,Baures Airport,Baures,BO,BO,-13.654426, -63.704718,SA,False
BOV,Boang Airport,Boang Island,PG,PG,-3.3834, 153.2812,OC,False
BQV,Bartlett Cove Seaplane Base,Gustavus,US,US,58.4552, -135.884995,,False
CJZ,Pedro Vieira Moreira Airport,Cajazeiras,BR,BR,-6.8827, -38.61583,SA,False
VDC,Glauber de Andrade Rocha Airport,Vitória da Conquista,BR,BR,-14.907885, -40.914804,SA,False
CMP,Santana do Araguaia Airport,Santana do Araguaia,BR,BR,-9.319906, -50.328536,SA,False
AAI,Arraias Airport,Arraias,BR,BR,-13.025154, -46.884107,SA,False
ITN,Tertuliano Guedes de Pinho Airport,Itabuna,BR,BR,-14.8105, -39.290401,SA,False
LEP,Leopoldina Airport,Leopoldina,BR,BR,-21.468226, -42.727076,SA,False
CPU,Cururupu Airport,Cururupu,BR,BR,-1.820006, -44.864065,SA,False
CTQ,Santa Vitória do Palmar Airport,Santa Vitória do Palmar,BR,BR,-33.502038, -53.344911,SA,False
APY,Alto Parnaíba Airport,Alto Parnaíba,BR,BR,-9.08533, -45.955603,SA,False
JRN,Juruena Airport,Juruena,BR,BR,-10.314114, -58.494877,SA,False
STZ,Santa Terezinha Airport,Santa Terezinha,BR,BR,-10.464722, -50.518612,SA,False
MTG,Vila Bela da Santíssima Trindade Airport,Vila Bela Da Santíssima Trindade,BR,BR,-14.995499, -59.945662,SA,False
ALT,Alenquer Municipal Airport,Alenquer,BR,BR,-1.917, -54.7231,SA,False
NSB,Bimini North Seaplane Base,Bimini,BS,BS,25.767, -79.25,,False
BSV,Besakoa Airport,Besakoa,MG,MG,-15.6725, 47.061667,AF,False
BTZ,Betong International Airport,Betong,TH,TH,5.79, 101.15,AS,False
HUK,Hukuntsi Airport,Hukuntsi,BW,BW,-23.9897, 21.758101,AF,False
BWJ,Bawan Airport,,PG,PG,-6.396944444440001, 146.881666667,OC,False
BXL,Blue Lagoon Seaplane Base,Nanuya Lailai Island,FJ,FJ,-16.943, 177.368,OC,False
TXC,Orsha Airport - Balbasovo Air Base,Orsha,BY,BY,54.439999, 30.2967,EU,False
BYA,Boundary Airport,Boundary,US,US,64.077678, -141.122088,,False
BYL,Bella Yella Airport,Beliyela,LR,LR,7.36916666667, -9.99372222222,AF,False
BYV,Beira Lake Seaplane Base,Colombo,LK,LK,6.9294444444400005, 79.85416666670001,AS,False
BCV,Hector Silva Airstrip,Belmopan,BZ,BZ,17.269603, -88.776496,,False
BGK,Big Creek Airport,Big Creek,BZ,BZ,16.519369, -88.407913,,False
CUK,Caye Caulker Airport,Caye Caulker,BZ,BZ,17.735015, -88.032862,,False
CYC,Caye Chapel Airport,Caye Chapel,BZ,BZ,17.683792, -88.044985,,False
CZH,Corozal Airport,Corozal,BZ,BZ,18.3822, -88.411903,,False
DGA,Dangriga Airport,Dangriga,BZ,BZ,16.98251, -88.230988,,False
INB,Independence Airport,Independence,BZ,BZ,16.53456, -88.441615,,False
MDB,Melinda Airport,Melinda,BZ,BZ,17.004299, -88.304199,,False
ORZ,H.E Alfredo Martinez (Tower Hill) Airstrip,Orange Walk,BZ,BZ,18.046767, -88.583858,,False
PND,Punta Gorda Airport,Punta Gorda,BZ,BZ,16.1024, -88.808296,,False
SJX,Sartaneja Airport,Sartaneja,BZ,BZ,18.3561, -88.130798,,False
SPR,John Greif II Airport,San Pedro,BZ,BZ,17.9139, -87.9711,,False
SQS,Matthew Spain Airport,Spanish Lookout,BZ,BZ,17.185898, -89.009936,,False
STU,Santa Cruz Airport,Santa Cruz,BZ,BZ,18.2721004486084, -88.456298828125,,False
SVK,Silver Creek Airport,Silver Creek,BZ,BZ,16.728338, -88.369174,,False
TZA,Sir Barry Bowen Municipal Airport,Belize City,BZ,BZ,17.517239, -88.195775,,False
BZB,Bazaruto Island Airport,Bazaruto Island,MZ,MZ,-21.5411, 35.4729,AF,False
BZM,Bemolanga Airport,Bemolanga,MG,MG,-17.6925, 45.0888333333,AF,False
PFM,Primrose Airport,Primrose,CA,CA,55.390002, -111.1198,,False
YSV,Saglek Airport,Saglek,CA,CA,58.474312, -62.653999,,False
YRR,Stuart Island Airstrip,Big Bay,CA,CA,50.409447, -125.131617,,False
YMV,Mary River Aerodrome,Mary River,CA,CA,71.324167, -79.356944,,False
YHC,Hakai Passage Water Aerodrome,Hecate Island,CA,CA,51.669733, -128.08181,,False
YMF,Montague Harbour Seaplane Base,Galiano Island,CA,CA,48.89225, -123.39215,,False
PYS,Paradise Skypark Airport,Paradise,US,US,39.71029, -121.616528,,False
YBW,Bedwell Harbour Seaplane Base,Bedwell Harbour,CA,CA,48.75, -123.233002,,False
YTP,Tofino Harbour Seaplane Base,Tofino,CA,CA,49.155, -125.91,,False
CBA,Alpine Heliport,West Kelowna,CA,CA,49.8636, -119.568045,,False
ZNA,Nanaimo Harbour Water Aerodrome,Nanaimo,CA,CA,49.169813, -123.933845,,False
YZZ,Trail Regional Airport,Trail,CA,CA,49.055599, -117.609001,,False
YMB,Merritt Airport,Merritt,CA,CA,50.122504, -120.745368,,False
YHH,Campbell River Seaplane Base,Campbell River,CA,CA,50.049999, -125.25,,False
YWS,Whistler/Green Lake Water Aerodrome,Whistler,CA,CA,50.1436004639, -122.948997498,,False
YBF,Bamfield Seaplane Base,Bamfield,CA,CA,48.835967, -125.137453,,False
YIG,Big Bay Seaplane Base,Stuart Island,CA,CA,50.3923, -125.1372,,False
CJH,Chilko Lake (Tsylos Park Lodge) Airport,Chilko Lake,CA,CA,51.625797, -124.144478,,False
YPT,Pender Harbour Seaplane Base,Sunshine Coast,CA,CA,49.623785, -124.024884,,False
ZOF,Ocean Falls Seaplane Base,Ocean Falls,CA,CA,52.3666992188, -127.717002869,,False
YCA,Courtenay Airpark,Courtenay,CA,CA,49.679237, -124.98064,,False
CFQ,Creston Valley Regional Airport - Art Sutcliffe Field,Creston,CA,CA,49.03689956665, -116.49800109863,,False
YAA,Anahim Lake Airport,Anahim Lake,CA,CA,52.451501, -125.303776,,False
DGF,Douglas Lake Airport,Douglas Lake,CA,CA,50.1654600485, -120.171273351,,False
JHL,Fort MacKay/Albian Aerodrome,Albian Village,CA,CA,57.223899841299996, -111.418998718,,False
ZTS,Tahsis Seaplane Base,Tahsis,CA,CA,49.92, -126.655,,False
DUQ,Duncan Airport,Duncan,CA,CA,48.754534, -123.709702,,False
YHS,Sechelt-Gibsons Airport,Sechelt,CA,CA,49.460601806599996, -123.71900177,,False
YKK,Kitkatla Seaplane Base,Kitkatla,CA,CA,53.7999992371, -130.432998657,,False
ZQS,Queen Charlotte City Seaplane Base,Queen Charlotte,CA,CA,53.25282, -132.074214,,False
WPL,Powell Lake Seaplane Base,Powell River,CA,CA,49.887335, -124.53372,,False
XQU,Qualicum Beach Airport,Qualicum Beach,CA,CA,49.337456, -124.393086,,False
YMP,Port McNeill Airport,Port McNeill,CA,CA,50.57348, -127.027702,,False
